date,pm25,pm10,no2,so2,co,o3,aqi
2020-02-03,142.33283058799998,24.113377155455762,97.2005329631537,5.068644877657958,19.851635909755267,72.06998363845632,246.19446071907328
2020-02-04,144.8448049611839,15.390640325841831,60.85272726964666,13.892638804485614,3.1240301586119856,19.950639641964077,173.4649776555046
2020-02-05,121.25960221746917,139.25775517562795,34.950637208681876,13.815955423292682,19.768419879269622,45.56848857859785,232.88291943366218
2020-02-06,45.6920653760056,67.97499275361322,11.409578488793336,21.6009463797253,19.545598651328945,74.063307254036,148.99891414496534
2020-02-07,14.65081710095758,144.9533543057523,15.124682873493455,49.01843704710925,15.876362078160792,116.37826375605417,193.00272171682698
2020-02-08,102.63495397682354,13.071268159788474,22.53169299512351,3.375127334191097,13.18845924163995,87.31573652396264,153.38859611091954
2020-02-09,66.0228740609402,63.05806756612207,25.0966661340298,25.935049719029752,11.556141005021694,110.71245085127494,162.413470642853
2020-02-10,18.305735226716823,107.89825847506745,85.06160578411378,8.968234100610523,17.322030907556695,91.46544699770125,192.1496656657766
2020-02-11,74.27653651669053,158.14463296779272,56.12227882825249,48.53382727048721,5.788790432389758,71.00603626708805,240.7055755122841
2020-02-12,5.158278167282759,63.750500586413985,52.33909113743665,5.66517523637321,9.35362424969754,23.042804296361346,70.47056932603087
2020-02-13,136.39806031181732,125.17827528740182,11.476887186921747,20.180050118079564,12.387799387330038,80.00227822710157,242.82566599745059
2020-02-14,38.816997240002536,177.1955496472374,86.0139693349435,36.89424924173031,8.223809517389821,74.80554791518885,239.0790200881488
2020-02-15,99.37834265309729,123.17263763646092,72.28143032084837,35.227721401372264,8.54972908180536,72.29630045487197,261.4604158415299
2020-02-16,46.75666141341164,46.591894950726754,6.766836190000158,21.136431844696613,6.605693350041689,58.77430415858889,96.62206153595581
2020-02-17,78.01020317667162,4.880156311307604,70.78350972297687,17.326208397635913,11.28463633369072,63.438792478713076,128.55707410150336
2020-02-18,82.00654190149194,174.01977478018597,54.353821734264606,19.88061892764353,17.01149056030232,40.13310325417249,236.74558887125085
2020-02-19,27.728168328829057,4.253882170077428,8.172534574677826,13.213813157931964,4.030567560126257,62.317523117076384,69.42869466289953
2020-02-20,145.4376941646838,174.94033453683988,45.830064152865646,10.26664693533999,18.68866077506883,23.70670868141739,251.45711756244134
2020-02-21,116.26992350416718,105.7874268054424,48.469628713004695,24.1519848779445,13.781753074964593,96.62092768324521,235.5965366140251
2020-02-22,140.92484123462836,187.81353970257925,16.577454016327575,13.426687803380366,16.465464253600604,22.293234563844937,277.59526242342736
2020-02-23,134.22410256414733,159.7566471547331,94.56981470002823,14.373083244862507,11.123813852600232,10.195954786735971,273.11403410611825
2020-02-24,89.68499682166276,199.58682210666748,84.99753714806619,32.837803173727856,15.59033402848127,52.34952316285889,293.0230660730859
2020-02-25,138.2811352534675,70.14236309034203,66.90223373291083,48.42686658499461,0.3240079467893442,78.99689274072742,246.9675392866969
2020-02-26,13.273875307787925,153.43765778622537,46.22955610006072,30.181860027968753,16.367608495590705,52.526018992024966,152.64596068047683
2020-02-27,29.39742936287178,80.38618272184843,41.17655415845085,3.848973353248314,0.8027771817073304,33.21049583415703,107.14812210332657
2020-02-28,6.78409333658071,95.97512406078177,65.09734671509541,3.779180692703349,17.79826752725725,66.98054206685289,141.4050998142559
2020-02-29,48.79954961448965,125.50109264367401,54.543186940690546,47.5711610422783,19.839254944772865,41.64028024946399,199.02577266067652
2020-03-01,58.3015934534223,174.73542283726775,6.227310588188562,14.864539515366681,5.881349243535556,111.94412281519597,196.2112823925202
2020-03-02,40.70235476608438,196.81669383985903,51.25026487703317,4.603349304123771,4.206371125715873,110.71741675242865,220.32280915976662
2020-03-03,124.3106263727894,153.65468277290364,80.64036172328395,29.952229357519077,15.307267277160815,60.28461839665145,287.08465170106075
2020-03-04,53.51299900403839,83.55335643346675,45.923987759695805,31.182438914513305,5.060526818405064,39.34607928219102,143.09617637042646
2020-03-05,42.14017645310712,84.27140045541404,5.195657755426842,32.42524100593441,17.31124766344407,88.4558896747967,154.7642731051899
2020-03-06,81.40441247373727,147.5164603177783,78.6278199384033,13.370101392877064,2.056851843149534,4.405553217967997,186.0629653232851
2020-03-07,21.138633746214396,47.755429153660465,20.13637821359744,0.7555342107237517,2.519103927587165,56.97228072523815,59.889938101835924
2020-03-08,120.32954711310595,22.094822626278933,25.862083488803876,48.25076847272359,19.583031102012313,40.35880731244002,195.52502439322387
2020-03-09,11.182596551965624,70.92443152815531,16.47063534322959,12.544652284555124,13.476777965400093,110.46430621230657,124.84955449178021
2020-03-10,148.03304049007758,57.44779833081635,33.02150648714976,33.801314402627376,16.937744488579057,1.4403632727219051,205.79233643812108
2020-03-11,115.83671539449861,59.261624091198016,75.6751505688635,35.331493493935476,6.486587547030361,66.33778508620189,214.890243635021
2020-03-12,29.80735223012586,46.721550209981984,51.93858595039374,30.500370853974285,13.529674990412088,88.87962972799512,142.51333954258007
2020-03-13,0.8283175685403599,8.418637927272377,20.488127415071254,15.645369710682411,11.884836546171943,58.20215850288495,59.950632851271486
2020-03-14,122.31921426822512,3.574786946682762,87.78300781520409,13.554812688203288,12.06300240245894,10.2483636195266,168.22086589576887
2020-03-15,106.02860157714257,197.5444779472063,87.95818549515292,29.883414135135155,13.650649190754432,116.69536680334826,314.6693429757913
2020-03-16,109.3510752061481,85.55462674717246,87.05784250460069,43.304781680584576,11.50718346258197,62.16125176513175,258.9258015042192
2020-03-17,115.69055200289186,76.86532943193633,23.87962113815393,47.33668644616978,8.581247386053318,73.70234931828136,227.57996900034397
2020-03-18,11.106697760113555,135.92945653861398,45.12393441809881,5.295290220187882,5.518453887610937,28.39317392490088,123.74354524440442
2020-03-19,53.76985928164089,43.65077757301283,98.49896561408751,7.7414306298859925,15.37162661826404,58.019770212816454,183.0426661043372
2020-03-20,17.380358928769457,189.99223679004507,77.20124763099903,47.236812939153985,4.525448600063724,51.49793903499862,196.81484529141193
2020-03-21,129.46551388133904,157.2690028831104,2.716742122555982,36.82676141673963,13.847086123088284,8.987501040238048,228.85657922047017
2020-03-22,93.49471902413369,17.8822004624519,6.5204591260492055,44.149691241488654,4.666656452986533,12.739242425696066,116.04721521435204
2020-03-23,49.634703727897374,83.51615515698568,46.39313768123328,10.131631706767157,12.506603399089078,100.49670235425295,174.54809612969538
2020-03-24,9.533752542903546,175.82366151243295,90.92202058615601,29.379293555470092,14.941565342580578,28.77839426479083,199.2930656659723
2020-03-25,46.64734825734933,188.94640445828205,53.870179795271426,35.056979720873684,4.374277778130784,23.394992579835666,217.03338165432504
2020-03-26,48.777498304012056,93.48030224997395,49.781250803429025,34.00559427234863,1.1988660172261656,60.58937415001671,157.58275448611718
2020-03-27,109.44092675070961,122.68227784214154,10.547369995663058,20.407584543334906,2.6194748598834816,92.24965576350155,214.05504269951763
2020-03-28,95.63362070328196,33.40678921841504,65.6780104724294,0.7697445845654238,12.119939345420509,7.43358222947855,150.73304892297745
2020-03-29,133.08191138644898,198.2337252273953,82.21031606002255,29.146302840213156,16.98892812451471,69.2169503565907,322.01115534360343
2020-03-30,70.83223877429239,46.33434027668868,38.04200075075623,12.655076958980437,0.8999364247084873,14.305253140868803,118.74891296568896
2020-03-31,17.939136890745257,188.54635482702514,77.56118509253275,22.51271230714452,14.683025180832924,4.375326099074215,182.93306593260658
2020-04-01,106.98671808344925,129.9293297984737,96.44766539008116,47.879050754190864,6.8263729190010425,6.329274259466087,255.32929126338823
2020-04-02,114.11775729253462,121.54735897577183,20.376645912768907,19.951765882121737,9.57056739839045,100.09969298501296,226.32950262146326
2020-04-03,84.19157963542443,102.53770220330172,52.33296311947413,41.990080333221336,18.577190996911312,14.156698035367388,205.24379078898954
2020-04-04,115.64507699318415,46.13396234355174,28.713795808457554,9.427030287462557,6.639430094716909,5.418163729475034,150.32672203868486
2020-04-05,74.06933945465862,35.305606401101656,79.28544190338394,33.62302490125144,9.30673867878972,52.54798645714948,189.95710392729026
2020-04-06,78.40992440729912,44.09724181403507,57.75933658811575,48.85034772194717,0.2736482952136221,101.27921663304298,204.51136095708932
2020-04-07,64.13115275378244,37.287652428850905,63.45824175503038,5.094655043646839,1.6319744000967673,31.489005178716234,120.98445648545633
2020-04-08,3.8128690116142785,155.91689471335067,79.79141596158941,0.4159971113596006,5.1718318226956805,50.60551410310997,170.6969112934729
2020-04-09,16.183714048995668,70.02505183334603,39.59704726624549,21.67913963163072,0.5570448164214881,4.790703907650147,79.23917164796066
2020-04-10,4.714377853010138,11.568535312679273,91.50900684070432,4.63127415256836,12.627506520965019,53.8894216961851,115.18992264750167
2020-04-11,95.46156168956706,193.82052602816228,53.302886724614,37.419217483811565,8.527967136032451,69.31356967645604,274.6410497032918
2020-04-12,47.153397161449,176.75717699268515,15.7954822835348,45.727433192427945,10.96290405456044,68.50884645025738,182.75158705201522
2020-04-13,76.28560367470541,185.55045663904258,69.58991181688025,21.701048635437942,3.492943717926591,39.89120306092382,235.56720174816212
2020-04-14,136.13497108891394,198.98156452928706,79.32613504382545,12.935582107772047,5.918640588732322,37.86398167957626,287.47581099920217
2020-04-15,37.39383437233124,34.77904984389746,31.67616770675267,21.72016595033049,13.276489497054502,12.794834272391746,91.9891310616909
2020-04-16,61.55743845534446,79.24840378053175,85.7179256998753,36.17239089250005,19.306054472607997,44.01579847755221,219.0664269033123
2020-04-17,113.3326707814573,151.64769514081826,90.61432547657664,0.4527080790185489,1.008335472044184,11.93936026475576,229.33809150095763
2020-04-18,34.31972482374337,139.20412361075844,27.690448737780894,29.472699474234858,17.807686417105323,91.9915133654462,178.88452929575425
2020-04-19,11.546986474318949,30.779181267971012,98.3521472715222,30.664584244368953,11.537624026224169,115.9529157297823,169.39441076569318
2020-04-20,43.46271793706521,163.16662499812355,14.071152804875842,31.884412344796775,11.278391335112474,116.40893480000483,208.9039648035924
2020-04-21,24.183193088100662,44.888114367332136,20.201566840248997,12.101103999043861,10.005570704155208,103.80853192504726,112.30431138540453
2020-04-22,139.45464785138597,44.76352296452462,18.422483923802613,35.70263616890634,1.3878817180836678,72.0950579207543,210.01362238264628
2020-04-23,121.21805693466254,107.39488457868272,89.39897100078704,4.56957431658882,1.7975370347232134,84.10388366926558,256.5620055461737
2020-04-24,95.01056347656352,118.58798696834063,65.42925523249619,9.96351682334004,12.018240113181722,34.22469632164969,189.8052144553816
2020-04-25,130.71908852815767,116.01724156756224,15.210428322227287,43.873502332724094,6.819171428711166,75.69245042071448,230.67485765055656
2020-04-26,120.55081153486717,18.297367479550974,44.032341836834895,36.93615753632832,18.34536133155361,54.67794593278529,191.337249353246
2020-04-27,27.985508832905374,175.49217252607608,61.529802506980204,0.6872777005672626,8.131810747189444,57.8420807732319,188.86679322064634
2020-04-28,133.88384977349668,53.12000851774121,8.34640849893833,12.41881301849001,2.8656291740528217,90.93318724501896,159.66502842893277
2020-04-29,80.9013362873476,25.902984256560835,88.24163684073388,10.720324149658229,14.29437667004072,33.8302026716702,197.7610185953491
2020-04-30,121.11602327460938,177.74961597379544,80.36035354415351,13.540316401848628,5.867068428820197,38.16475340334239,276.00058782481904
2020-05-01,134.41369498852399,191.13029964595069,50.52067735766382,12.377988513994321,10.509406147117863,110.9570149354364,301.21741261831335
2020-05-02,47.70052124577958,172.42552345309014,96.71266152591704,3.126314787142287,13.956655710103401,6.746915382116669,221.02326411972723
2020-05-03,16.507788679151513,161.90321494497562,41.77609792750997,22.947025829841017,18.00528222404141,58.276115809600846,200.1210633165745
2020-05-04,34.19027438129125,131.04839612780435,98.41103190364979,36.63667373930826,15.843823896033522,109.5360960489434,250.5274905169665
2020-05-05,64.06616829393845,110.17147412182786,66.79199988036271,30.33658623587182,13.527221357454483,73.24356093817885,222.25507791553844
2020-05-06,122.70221488837397,17.39735198228203,63.467127325394145,33.64358342990399,13.59266364790287,65.56884890545585,211.24142417749727
2020-05-07,129.10958748845152,81.69064261413975,16.5954895295785,4.057458926811957,18.91849288064173,29.969301507522626,185.78341598654035
2020-05-08,1.0428195796786055,74.5377034024628,88.1927758304644,47.57453550883936,5.916481949930721,41.193058687733796,145.42687454158514
2020-05-09,76.61209538663486,51.95075675206524,42.74896879206152,41.92459169215124,0.02224188392374815,102.24580989656315,175.00130959208553
2020-05-10,62.611650472316846,144.684022737717,16.223340578247935,40.254515924783135,5.439091187963974,67.10617581221497,182.80789110341405
2020-05-11,33.31617157060954,99.17514701575416,1.260751997575904,41.149190252088374,4.35782759253488,61.76906325081359,116.93666180409785
2020-05-12,17.97980510005242,16.209243181529587,55.975568363838256,46.63552540663807,13.236691702279963,11.949565624803471,105.58681304459947
2020-05-13,50.64227571054419,44.036640389962265,52.739962212267635,27.212698305684885,12.674231995310581,1.9233787746147746,111.10721782877633
2020-05-14,141.43645558687788,136.65175273191917,71.93536223691585,10.014100893381295,11.869227654094477,115.64222264244589,296.68661412443225
2020-05-15,48.480439803113285,15.226171898060038,89.02580530178021,30.839180392627057,0.324868864189074,45.238340074421,145.24342166545816
2020-05-16,77.81859326150492,170.24138280975373,7.9406584643029525,37.14407468339695,14.57556108901295,72.38556745194052,218.7620566938858
2020-05-17,105.45284383427668,99.02930540279486,73.14964903403623,36.89586966770127,6.47060824970983,9.5658087824742,211.6477591307935
2020-05-18,54.5444403568941,96.1173154653296,18.741194409758222,26.072451208344006,13.301119780132622,81.97371428676558,195.9856140486479
2020-05-19,145.7673124081441,118.48155693190353,85.8177053157164,3.422935966678903,11.131568570043067,111.90800504471531,306.3635564262039
2020-05-20,144.3670942413167,164.93619318502982,81.90635138616561,18.55564692150639,6.8546185085581435,69.07983035969036,287.7852699095193
2020-05-21,37.767344373804626,69.56184158043861,54.07937549855444,46.038330423167864,2.691525342082155,15.133838685049268,141.27794654831445
2020-05-22,74.58727588385781,135.6032305118127,71.02427986233116,29.2224454878713,1.888377953209619,69.80658329681721,218.26401120658952
2020-05-23,45.13174647251545,113.1463927991582,31.43501131837484,26.91659716278567,16.63036666224447,91.96166557255829,172.44025875609447
2020-05-24,42.72607415662014,53.40565403388426,47.116789893281464,13.442675719109676,18.36795084163116,48.769984388882236,124.56947350078265
2020-05-25,5.53304210317992,175.7259972710316,82.16368977104716,18.422445995828944,12.995760935285992,105.58052975297615,219.10804640583046
2020-05-26,91.43465009698453,159.48520432138562,45.92651971732139,44.76730445765846,2.0686822972096675,77.84195440288374,238.0840621929469
2020-05-27,75.40185348432922,131.6903669316851,35.77982653254418,33.32315237634179,8.040544337764814,107.9098701947043,231.285134474014
2020-05-28,7.721812687498403,170.11634581884837,49.421244725029986,39.36935133761664,14.578784002103145,74.82063734968047,202.43908785658328
2020-05-29,41.79696963549171,173.45884019196046,82.82492524372184,22.717271153382757,15.596417680201363,15.754556640578908,225.8525485875358
2020-05-30,136.23988289499806,141.67259534300695,33.520804737087275,31.512360972807897,2.364372445821772,37.163005332622696,230.66945356069542
2020-05-31,35.934283600045866,167.4026656727344,17.37615931357438,12.419180437160376,0.0006143769076483174,24.21539379029483,146.50394606045708
2020-06-01,21.734230813683464,139.49429233385672,71.20140203307808,35.27304151417432,14.2427409176121,109.05917972602347,220.90601803221764
2020-06-02,73.41791404163445,136.02815435206008,82.59782127080818,21.380066685166867,7.131923519724113,91.24800807449792,235.57107595651468
2020-06-03,147.8475681165901,123.72227564303687,10.063747852353334,22.12727574073728,5.089626632365205,81.16780426920073,229.7902473587605
2020-06-04,36.30829072672506,150.54332791152825,23.98741127559447,32.466116228844086,0.2579493957905088,36.115958355794604,171.36289862365575
2020-06-05,100.82033211088178,31.72102105861474,14.19719897609939,46.81403107344633,10.805988135229994,22.085372646025622,155.37773128278795
2020-06-06,114.24294229930764,176.17415183978568,34.79414115821666,3.200317330431046,17.023014708519636,90.77413055866941,263.74756193660204
2020-06-07,35.64563159885995,174.3687055490464,45.035097890541266,41.23716186735038,19.15263292545176,56.89895350548956,203.74391461422343
2020-06-08,109.23245229177894,5.849456606911829,74.88263369633064,14.619155520609656,11.314899012265784,27.094746258075496,160.3284899857238
2020-06-09,55.167469907887984,165.16335011295254,65.11475848816741,22.195972725318892,10.289226554797883,73.99463737983301,218.7772266660254
2020-06-10,94.84587458903692,25.773973494689038,62.092856747843115,1.0956664387504478,1.701127709784822,4.840062256614237,135.1129119728666
2020-06-11,95.0294566141342,67.02377085182837,35.23749466096544,15.05230389171565,10.977456030851995,39.14043049539042,158.12676187267618
2020-06-12,80.36620261121377,148.70165125832156,84.144755308476,25.131562131506524,7.599581579307893,56.22683935093616,241.85596478821665
2020-06-13,13.543465508161246,32.15197920966164,47.128716739816454,2.8088038673719504,12.142705617671538,17.7550000931287,62.73152926212538
2020-06-14,125.2953743383857,163.59340482381245,97.91049380151546,24.55478646915826,7.774526957530934,118.15853731090075,308.36323438661
2020-06-15,48.11700974576038,166.42683559154838,63.41421382957368,46.35553144292137,4.8059824690073345,25.09168375075371,214.98146434401372
2020-06-16,27.977776559978135,101.49354675216725,12.626474156450273,5.2696609053902606,1.89930550456753,15.642375605191866,99.13355347578194
2020-06-17,6.116271233214587,1.277174343366716,67.6177562075434,38.22203640377522,6.298368891777915,24.424184866427566,87.31669364110302
2020-06-18,88.63394147823627,57.407626634982556,32.5104015431699,20.483552668799632,1.9328966857550456,92.28733597916691,163.13527749965579
2020-06-19,101.63465427634236,123.38538367514845,68.63271966860974,32.7586857262169,3.5379390164796787,51.06067911262114,224.0329117070251
2020-06-20,2.488174339178423,196.2372356054847,6.964114816240574,13.011829899261468,19.74672317159092,67.84991277030456,153.97046908815088
2020-06-21,76.81395874489215,126.36270540333368,17.48814371759594,7.974613127067914,8.882071138132373,2.5210988383632893,157.10647665225582
2020-06-22,33.97436627969069,51.96071621283196,85.57372589057863,8.023130713561322,10.637435330100331,4.131757028797747,138.384189203763
2020-06-23,96.77591856141748,126.80114061992226,22.71795570235149,3.5245972821572327,17.472370574744307,53.49906597924194,190.99807507418248
2020-06-24,26.154964350748717,107.9970759431711,83.704112524294,9.282335245062152,19.911378009813756,97.99862918419483,184.66955698889012
2020-06-25,103.64066071536989,155.96907903022873,27.927608845441043,33.21096924944841,11.654288986893631,106.22866544490783,256.03173847371875
2020-06-26,58.01030194508061,21.396127765391682,64.28819100587077,44.084530592175405,16.249476420883433,10.404788111476826,139.10985181530242
2020-06-27,140.50949831051017,152.2055805004056,69.4150573509831,40.70628427955809,6.538820486733505,64.60357225212273,288.0685405623312
2020-06-28,20.628141621898987,108.25331573522206,51.265475314505295,34.25671549372421,6.114879148945822,109.58756235351245,189.66021026134504
2020-06-29,51.159952657538774,192.59840077179894,30.531067669673128,5.521593170555134,8.054074419891204,46.55673052774637,196.05437925769306
2020-06-30,17.021028186088362,68.37443320773721,21.264437637109612,14.459372314797491,13.450145253472982,99.54789977140423,124.86880264679641
2020-07-01,138.7040427417844,126.52437862678963,3.318935456242622,15.490343766123448,13.643833785101975,16.043478527932344,191.82053639250367
2020-07-02,131.60090300714714,186.4056211020035,30.39464012407238,12.49784731988106,6.304788692989016,112.24733876013585,279.9457004379498
2020-07-03,38.69124415727334,20.50194559813585,65.3162790531283,25.750282985486155,2.6641984827325738,90.17079810375631,151.46820403720523
2020-07-04,98.99760690512686,187.44569744729023,93.83048184484826,26.77769074398363,12.64792512931017,112.9601271344282,307.4797327980256
2020-07-05,122.58333003018238,137.57714446016266,87.1204482263052,17.84429875855551,2.5665172437752903,81.19406802630078,286.8447628975594
2020-07-06,83.28012173991935,13.56741182103438,76.60647765353026,17.6894579368218,11.569850164586601,43.60847183993124,178.4297192012994
2020-07-07,79.44758675340097,60.19271338936325,78.84473432532987,41.42777989530407,13.86844256112618,112.5817407029667,247.85403096995068
2020-07-08,36.277843635067754,141.6344177290563,66.49849034759953,39.46464241598428,14.012229927889033,33.06801315710142,198.95785592874682
2020-07-09,13.965415170884881,13.47012029375434,26.0286857566003,15.389791584037283,15.069442213191934,39.860702647407905,80.74204331252368
2020-07-10,134.58236369299902,116.43409203525465,90.71950307058299,45.68942219366296,17.45718843131329,84.09701016020884,320.2923889732088
2020-07-11,135.06270857449957,69.17661139059135,67.0732311905834,47.6407508501253,9.999179839295769,91.83795594304635,268.3825685016534
2020-07-12,94.96521859099019,124.18310355349543,56.04406309804399,16.33712710150204,14.604983790591424,111.52841806189846,239.84035863746143
2020-07-13,50.854468657305105,9.148406762502571,11.098946921348107,17.721247439652743,12.383454707316734,24.576289086745142,80.1499861218352
2020-07-14,52.381436191899134,174.30736123047527,44.70555438064254,25.28170767109794,3.7327987959536513,95.75976422630687,219.57071638248394
2020-07-15,108.8933518305359,194.6977938354794,46.03582712019263,47.056040626683675,0.5137928973881634,88.62552640763562,267.9292916935549
2020-07-16,134.56653899288656,193.7755710571383,86.45636095226699,43.815971657115576,5.690827713538676,7.655346750431744,298.1013468724502
2020-07-17,133.0629636397676,149.93036634858495,54.66482201877885,5.12839812917949,8.860674126752388,46.46677694522484,260.28475705122906
2020-07-18,116.98133187864357,26.017248026126396,38.04005489704097,19.63653716357081,12.342118888573125,33.93185484721183,147.77176066899693
2020-07-19,96.30474692314317,151.6526391858045,97.68003285106593,27.668559487488594,16.999186610064108,36.53885092248365,283.10690515565244
2020-07-20,12.620994749257324,4.917383291760302,11.072059332631568,25.156623627577,3.924914334123313,117.9536255465641,97.33751846104252
2020-07-21,24.244307114192065,4.424710305799451,42.25484283119446,9.693153396844634,2.510995797969542,77.13328961759134,85.51764877110064
2020-07-22,134.78312827906188,64.72204382990824,4.202467517140529,42.940838558407734,19.26959894948655,86.12113893521995,226.1187578425906
2020-07-23,90.9643589489385,97.72863808093315,73.99041207669303,33.84703914984187,2.1608911875281422,117.1941164778011,242.59124407216666
2020-07-24,1.3795577424944472,154.08148356155863,91.80765521991506,41.89541874259018,9.569821402143784,45.264213894916644,206.56542637855242
2020-07-25,15.220731429904816,136.65907532130103,28.003732955048942,42.93821396747361,11.711274575866037,96.22082021433671,184.72697088530632
2020-07-26,99.52526536620837,89.18054127534967,85.83416767991208,37.41779268328699,10.827488418148764,52.143715596539444,223.34659449967174
2020-07-27,0.759237576932803,54.72533325633317,29.221823046189776,21.960530062485866,1.720643140658864,104.34404061779757,110.76047006789096
2020-07-28,24.1212077126248,199.42490003154222,91.07701616439152,30.527337750771228,1.1405382800723873,21.67890495735638,208.721498049983
2020-07-29,82.31006840498792,85.2362604471946,75.3961903596784,8.018270305987157,2.1096685492207135,113.72234124771356,214.27044428151987
2020-07-30,103.784279653904,90.2774048659351,80.49067768414386,33.68227087374539,11.71175367745225,26.25260500930556,218.4788643629698
2020-07-31,97.79418892539007,32.72476423833383,1.80065556004545,8.962662786964037,10.886897752686423,39.146460837711786,144.17395282740006
2020-08-01,33.64039641908397,158.96190974998586,96.2810357074026,34.69747952550784,4.674815840734885,90.74306809281366,245.51366441355927
2020-08-02,106.82688320213038,138.73644515629772,72.66709920703232,11.479908037698433,12.755482836911831,47.2506169878488,235.56711311602535
2020-08-03,35.58736312452001,44.15392255775208,30.47510953861333,5.877565007510999,16.401350041112988,72.9853652119736,106.01522251271678
2020-08-04,48.80995472389016,16.476209123168537,82.9394664858847,8.26422450714787,0.8315791969318753,53.34882012833142,128.5334526038972
2020-08-05,111.97371076770362,136.0998604149426,28.152119841492997,0.0996067609535134,9.962598870960848,89.08439245077382,226.34026919233878
2020-08-06,97.4449348570822,130.90224285622705,87.2753839566128,35.93698089267651,13.786208242053807,27.399750284233303,251.8315725900181
2020-08-07,127.38351157412669,54.65190539964186,11.258039041193701,36.620052452918955,5.046238541393741,7.014958468425241,178.96434708201616
