date,pm25,pm10,no2,so2,co,o3,aqi,pm_ratio,pollution_index,aqi_category
2020-03-05,42.14017645310712,84.27140045541404,5.195657755426842,32.42524100593441,17.31124766344407,88.4558896747967,154.7642731051899,0.494188863183278,44.96660216802053,3
2020-03-06,81.40441247373727,147.5164603177783,78.6278199384033,13.370101392877064,2.056851843149534,4.405553217967997,186.0629653232851,0.5481171063433478,54.56353319731892,3
2020-03-07,21.1386337462144,47.75542915366047,20.13637821359744,0.7555342107237517,2.519103927587165,56.97228072523815,59.88993810183592,0.43356471501035587,24.87955999617023,1
2020-03-08,120.32954711310596,22.094822626278933,25.86208348880388,48.25076847272359,19.583031102012317,40.35880731244002,195.52502439322387,5.210239067876037,46.07984335256078,3
2020-03-09,11.182596551965624,70.92443152815531,16.47063534322959,12.544652284555124,13.476777965400093,110.46430621230655,124.8495544917802,0.1554770237925081,39.17723331426871,2
2020-03-10,148.03304049007758,57.44779833081635,33.02150648714976,33.801314402627376,16.937744488579057,1.4403632727219051,205.79233643812108,2.53273937971463,48.44696124532868,4
2020-03-11,115.8367153944986,59.261624091198016,75.6751505688635,35.33149349393548,6.486587547030361,66.33778508620189,214.890243635021,1.9222302276353358,59.82155936362131,4
2020-03-12,29.80735223012586,46.721550209981984,51.93858595039374,30.500370853974285,13.529674990412088,88.87962972799512,142.51333954258007,0.6246098900595022,43.56286066048051,2
2020-03-13,0.8283175685403599,8.418637927272377,20.48812741507125,15.645369710682411,11.884836546171943,58.20215850288495,59.950632851271486,0.08794451755512375,19.24457461177055,1
2020-03-14,122.31921426822512,3.574786946682762,87.78300781520409,13.554812688203288,12.06300240245894,10.2483636195266,168.22086589576887,26.737685425311533,41.59053129005014,3
2020-03-15,106.02860157714257,197.5444779472063,87.95818549515292,29.883414135135155,13.650649190754432,116.69536680334826,314.6693429757913,0.5340294662102663,91.96011585812327,5
2020-03-16,109.3510752061481,85.55462674717246,87.05784250460069,43.304781680584576,11.50718346258197,62.16125176513175,258.9258015042192,1.2633764284555746,66.48946022770325,4
2020-03-17,115.69055200289186,76.86532943193633,23.87962113815393,47.33668644616978,8.581247386053318,73.70234931828136,227.579969000344,1.4857774679296687,57.67596428724776,4
2020-03-18,11.106697760113557,135.92945653861398,45.12393441809881,5.295290220187882,5.518453887610937,28.39317392490088,123.74354524440442,0.0811125527032343,38.56116779158768,2
2020-03-19,53.76985928164089,43.65077757301283,98.49896561408752,7.741430629885992,15.37162661826404,58.01977021281645,183.0426661043372,1.2042311960573713,46.17540498828462,3
2020-03-20,17.380358928769457,189.99223679004507,77.20124763099903,47.23681293915399,4.525448600063724,51.49793903499862,196.81484529141196,0.09100034232216164,64.63900732067165,3
2020-03-21,129.46551388133904,157.2690028831104,2.716742122555982,36.82676141673963,13.847086123088284,8.987501040238048,228.85657922047017,0.8180092849700696,58.18543457784523,4
2020-03-22,93.49471902413369,17.8822004624519,6.5204591260492055,44.149691241488654,4.666656452986533,12.739242425696066,116.04721521435204,4.951473701915839,29.908828122134338,2
2020-03-23,49.634703727897374,83.51615515698568,46.39313768123328,10.131631706767156,12.506603399089078,100.49670235425296,174.54809612969538,0.5872806641014694,50.446489004370925,3
2020-03-24,9.533752542903546,175.82366151243295,90.922020586156,29.37929355547009,14.941565342580578,28.77839426479083,199.2930656659723,0.05391672393478404,58.229781300722344,3
2020-03-25,46.64734825734933,188.94640445828205,53.87017979527143,35.056979720873684,4.374277778130784,23.394992579835662,217.03338165432504,0.24558163335802702,58.71503043162382,4
2020-03-26,48.777498304012056,93.48030224997396,49.78125080342903,34.00559427234863,1.1988660172261656,60.58937415001671,157.58275448611718,0.5162716158015414,47.97214763283443,3
2020-03-27,109.4409267507096,122.68227784214154,10.547369995663058,20.407584543334902,2.6194748598834816,92.24965576350156,214.05504269951763,0.8848553621432449,59.657881625872356,4
2020-03-28,95.63362070328196,33.40678921841504,65.6780104724294,0.7697445845654238,12.119939345420509,7.43358222947855,150.73304892297745,2.779498548853183,35.84028109226515,3
2020-03-29,133.08191138644898,198.2337252273953,82.21031606002255,29.14630284021316,16.98892812451471,69.2169503565907,322.01115534360343,0.6679687951151645,88.14635566586423,5
2020-03-30,70.83223877429239,46.33434027668868,38.04200075075623,12.655076958980436,0.8999364247084873,14.305253140868803,118.74891296568896,1.4964239146515794,30.51147438771584,2
2020-03-31,17.939136890745257,188.54635482702517,77.56118509253275,22.51271230714452,14.683025180832924,4.375326099074215,182.93306593260655,0.09464247891823624,54.269623399559144,3
2020-04-01,106.98671808344923,129.9293297984737,96.44766539008116,47.879050754190864,6.8263729190010425,6.329274259466087,255.32929126338823,0.8171333210681143,65.73306853411034,4
2020-04-02,114.11775729253462,121.54735897577184,20.376645912768907,19.951765882121737,9.57056739839045,100.09969298501296,226.3295026214633,0.9312135181558356,64.2772980744334,4
2020-04-03,84.19157963542443,102.53770220330172,52.33296311947413,41.990080333221336,18.577190996911312,14.156698035367388,205.24379078898957,0.8131490060510502,52.29770238728339,4
2020-04-04,115.64507699318416,46.13396234355174,28.713795808457554,9.427030287462555,6.639430094716909,5.418163729475034,150.32672203868486,2.453540318767731,35.32957654280799,3
2020-04-05,74.06933945465862,35.305606401101656,79.28544190338394,33.62302490125144,9.30673867878972,52.54798645714948,189.95710392729023,2.040162575342938,47.35635629938914,3
2020-04-06,78.40992440729912,44.09724181403507,57.75933658811575,48.85034772194717,0.2736482952136221,101.27921663304298,204.51136095708927,1.7386855881482433,55.11161924327562,4
2020-04-07,64.13115275378244,37.287652428850905,63.45824175503038,5.094655043646839,1.6319744000967673,31.489005178716237,120.98445648545632,1.6749826297905295,33.8487802600206,2
2020-04-08,3.8128690116142794,155.91689471335067,79.79141596158941,0.4159971113596006,5.1718318226956805,50.60551410310997,170.6969112934729,0.024298651962106895,49.2857537872866,3
2020-04-09,16.183714048995668,70.02505183334603,39.59704726624549,21.67913963163072,0.5570448164214881,4.790703907650147,79.23917164796066,0.2278592360195571,25.472116917381587,1
2020-04-10,4.714377853010138,11.568535312679272,91.50900684070432,4.63127415256836,12.62750652096502,53.8894216961851,115.18992264750167,0.37509365536445793,29.823353729352036,2
2020-04-11,95.46156168956706,193.82052602816228,53.302886724614,37.419217483811565,8.527967136032451,69.31356967645604,274.6410497032918,0.48999745373733167,76.30762145644056,4
2020-04-12,47.153397161449,176.75717699268515,15.7954822835348,45.727433192427945,10.96290405456044,68.50884645025738,182.7515870520152,0.2652685982034323,60.81754002248579,3
2020-04-13,76.28560367470541,185.55045663904255,69.58991181688025,21.701048635437942,3.492943717926591,39.89120306092382,235.5672017481621,0.4089274561375683,66.08519459081943,4
2020-04-14,136.13497108891394,198.98156452928703,79.32613504382545,12.935582107772047,5.918640588732322,37.86398167957626,287.47581099920217,0.6807376040353817,78.52681250635118,4
2020-04-15,37.39383437233124,34.77904984389746,31.67616770675267,21.72016595033049,13.276489497054502,12.794834272391746,91.9891310616909,1.0451321243990273,25.27342360712635,1
2020-04-16,61.55743845534446,79.24840378053175,85.7179256998753,36.17239089250005,19.306054472608,44.01579847755221,219.0664269033123,0.7670861419710667,54.33633529640196,4
2020-04-17,113.3326707814573,151.64769514081826,90.61432547657664,0.4527080790185489,1.008335472044184,11.93936026475576,229.33809150095763,0.7424460007529583,61.49918253577844,4
2020-04-18,34.31972482374337,139.20412361075844,27.69044873778089,29.472699474234854,17.807686417105323,91.9915133654462,178.88452929575425,0.2447839902271596,56.747699404844845,3
2020-04-19,11.546986474318947,30.77918126797101,98.3521472715222,30.664584244368957,11.537624026224169,115.9529157297823,169.39441076569318,0.36335065957022317,49.80557316903127,3
2020-04-20,43.46271793706521,163.16662499812355,14.071152804875842,31.884412344796772,11.278391335112474,116.40893480000484,208.9039648035924,0.2647475876266689,63.37870570332978,4
2020-04-21,24.183193088100666,44.888114367332136,20.201566840249,12.10110399904386,10.005570704155208,103.80853192504726,112.30431138540452,0.527003417366758,35.86468015398802,2
2020-04-22,139.45464785138597,44.76352296452462,18.422483923802613,35.70263616890634,1.3878817180836678,72.0950579207543,210.01362238264628,3.047288294642213,51.97103842457625,4
2020-04-23,121.21805693466254,107.39488457868272,89.39897100078704,4.56957431658882,1.7975370347232134,84.10388366926558,256.5620055461737,1.11830053056306,68.08048458911833,4
2020-04-24,95.01056347656352,118.58798696834064,65.42925523249619,9.96351682334004,12.018240113181722,34.22469632164969,189.8052144553816,0.7944825051843738,55.87237648926197,3
2020-04-25,130.71908852815767,116.01724156756224,15.210428322227289,43.873502332724094,6.819171428711166,75.69245042071448,230.67485765055656,1.117092547876241,64.72198043334949,4
2020-04-26,120.55081153486717,18.29736747955097,44.032341836834895,36.93615753632832,18.34536133155361,54.67794593278529,191.337249353246,6.24700813013031,48.80666427532004,3
2020-04-27,27.98550883290537,175.49217252607608,61.52980250698021,0.6872777005672626,8.131810747189444,57.8420807732319,188.86679322064637,0.15856515579335742,55.278108847825045,3
2020-04-28,133.88384977349668,53.12000851774121,8.34640849893833,12.41881301849001,2.8656291740528217,90.93318724501896,159.66502842893277,2.4738327550264128,50.261316037956334,3
2020-04-29,80.9013362873476,25.902984256560835,88.24163684073388,10.720324149658229,14.29437667004072,33.8302026716702,197.7610185953491,3.0071510103054155,42.31514347933524,3
2020-04-30,121.11602327460938,177.74961597379544,80.36035354415351,13.540316401848628,5.867068428820197,38.16475340334239,276.00058782481904,0.677573613877665,72.79968850442826,4
2020-05-01,134.413694988524,191.13029964595069,50.52067735766382,12.37798851399432,10.509406147117865,110.9570149354364,301.21741261831335,0.6995965510708915,84.98484693144785,5
2020-05-02,47.70052124577958,172.42552345309014,96.71266152591704,3.126314787142287,13.9566557101034,6.746915382116669,221.02326411972723,0.27504902563365824,56.778098684024854,4
2020-05-03,16.507788679151513,161.90321494497562,41.77609792750997,22.947025829841017,18.00528222404141,58.276115809600846,200.1210633165745,0.10133494716312018,53.235920902520064,4
2020-05-04,34.19027438129125,131.04839612780435,98.4110319036498,36.63667373930826,15.843823896033522,109.5360960489434,250.5274905169665,0.2589222995802225,70.94438268283844,4
2020-05-05,64.06616829393845,110.17147412182786,66.79199988036271,30.33658623587182,13.527221357454485,73.24356093817885,222.25507791553844,0.5762824393578805,59.6895018046057,4
2020-05-06,122.70221488837396,17.39735198228203,63.46712732539415,33.64358342990399,13.59266364790287,65.56884890545585,211.2414241774973,6.669558478119297,52.72863169655215,4
2020-05-07,129.10958748845152,81.69064261413975,16.5954895295785,4.057458926811957,18.91849288064173,29.969301507522623,185.78341598654035,1.5613566832575847,46.72349549119102,3
2020-05-08,1.0428195796786055,74.5377034024628,88.1927758304644,47.57453550883936,5.916481949930721,41.1930586877338,145.42687454158514,0.013805285740850388,43.07622915985161,2
2020-05-09,76.61209538663486,51.95075675206524,42.74896879206152,41.92459169215124,0.0222418839237481,102.24580989656316,175.00130959208553,1.446855533063685,52.58407740056663,3
2020-05-10,62.611650472316846,144.684022737717,16.223340578247935,40.254515924783135,5.439091187963974,67.10617581221497,182.80789110341405,0.4297770565070136,56.05313278554065,3
2020-05-11,33.31617157060954,99.17514701575416,1.260751997575904,41.14919025208837,4.35782759253488,61.76906325081359,116.93666180409784,0.3325792131392633,40.17135861322941,2
2020-05-12,17.97980510005242,16.209243181529587,55.975568363838256,46.63552540663807,13.236691702279964,11.949565624803473,105.58681304459948,1.0447760491495561,26.997733229856962,2
2020-05-13,50.64227571054419,44.036640389962265,52.73996221226764,27.212698305684885,12.67423199531058,1.9233787746147744,111.10721782877631,1.1244683278336034,31.538197898064055,2
2020-05-14,141.43645558687788,136.65175273191915,71.93536223691585,10.014100893381295,11.869227654094477,115.64222264244589,296.68661412443225,1.027494766901585,81.25818695760574,4
2020-05-15,48.480439803113285,15.226171898060038,89.02580530178021,30.839180392627057,0.324868864189074,45.238340074421,145.24342166545816,2.9877928144536354,38.18913438903177,2
2020-05-16,77.81859326150492,170.24138280975373,7.940658464302952,37.14407468339695,14.57556108901295,72.38556745194052,218.7620566938858,0.4544380101622985,63.35097295998532,4
2020-05-17,105.45284383427668,99.02930540279486,73.14964903403623,36.89586966770127,6.47060824970983,9.5658087824742,211.6477591307935,1.0542194950733936,55.09401416183218,4
2020-05-18,54.5444403568941,96.1173154653296,18.741194409758226,26.07245120834401,13.301119780132622,81.97371428676558,195.9856140486479,0.5616345560577835,48.45837258453736,3
2020-05-19,145.7673124081441,118.48155693190353,85.8177053157164,3.422935966678903,11.131568570043068,111.90800504471532,306.3635564262039,1.2199984344966455,79.42151403953355,5
2020-05-20,144.3670942413167,164.93619318502982,81.90635138616561,18.55564692150639,6.854618508558144,69.07983035969036,287.7852699095193,0.8700157058583226,80.9499557670445,4
2020-05-21,37.76734437380463,69.56184158043861,54.07937549855444,46.03833042316786,2.691525342082155,15.133838685049268,141.27794654831445,0.5352375097913349,37.54537598384949,2
2020-05-22,74.58727588385781,135.6032305118127,71.02427986233116,29.2224454878713,1.888377953209619,69.80658329681721,218.26401120658952,0.546013996919406,63.688698832649976,4
2020-05-23,45.13174647251545,113.1463927991582,31.43501131837484,26.91659716278567,16.63036666224447,91.96166557255827,172.4402587560945,0.395384780594208,54.20362999793949,3
2020-05-24,42.72607415662014,53.40565403388426,47.11678989328146,13.442675719109676,18.36795084163116,48.76998438888224,124.56947350078264,0.7853241527068127,37.30485483890149,2
2020-05-25,5.53304210317992,175.7259972710316,82.16368977104716,18.422445995828944,12.995760935285992,105.58052975297616,219.1080464058305,0.031308591767029624,66.7369109715583,4
2020-05-26,91.43465009698453,159.48520432138562,45.92651971732139,44.76730445765846,2.0686822972096675,77.84195440288374,238.0840621929469,0.569738814762504,70.25405254890724,4
2020-05-27,75.40185348432922,131.6903669316851,35.77982653254418,33.32315237634179,8.040544337764814,107.9098701947043,231.285134474014,0.5682541636436159,65.35760230956156,4
2020-05-28,7.721812687498403,170.11634581884837,49.42124472502999,39.36935133761664,14.578784002103143,74.82063734968047,202.43908785658328,0.0451260962273766,59.3380293201295,4
2020-05-29,41.79696963549171,173.45884019196046,82.82492524372184,22.71727115338276,15.596417680201364,15.754556640578908,225.8525485875358,0.239580691866928,58.691496757556166,4
2020-05-30,136.23988289499806,141.67259534300695,33.520804737087275,31.512360972807897,2.364372445821772,37.163005332622696,230.66945356069544,0.9549127677074658,63.745503621057445,4
2020-05-31,35.934283600045866,167.4026656727344,17.37615931357438,12.419180437160376,0.0006143769076483,24.21539379029483,146.50394606045708,0.21338310445678346,42.89138286511959,2
2020-06-01,21.734230813683464,139.49429233385672,71.20140203307808,35.27304151417432,14.2427409176121,109.05917972602349,220.90601803221764,0.15469831871914333,65.16748122307136,4
2020-06-02,73.41791404163445,136.02815435206008,82.59782127080818,21.380066685166867,7.131923519724113,91.24800807449792,235.57107595651468,0.5357870752094143,68.63398132398194,4
2020-06-03,147.8475681165901,123.72227564303688,10.063747852353334,22.12727574073728,5.089626632365205,81.16780426920073,229.7902473587605,1.1854142923092528,65.00304970904726,4
2020-06-04,36.30829072672506,150.54332791152825,23.98741127559447,32.466116228844086,0.2579493957905088,36.11595835579461,171.36289862365575,0.2395901635994296,46.61317564904616,3
2020-06-05,100.82033211088178,31.72102105861474,14.19719897609939,46.81403107344633,10.805988135229994,22.085372646025625,155.37773128278795,3.081209841535124,37.74065733338298,3
2020-06-06,114.24294229930764,176.17415183978568,34.79414115821666,3.200317330431046,17.023014708519636,90.7741305586694,263.74756193660204,0.6448059218176181,72.70144964915501,4
2020-06-07,35.64563159885995,174.3687055490464,45.03509789054127,41.23716186735038,19.15263292545176,56.89895350548956,203.74391461422343,0.203261074929305,62.05636388945655,4
2020-06-08,109.23245229177894,5.849456606911829,74.88263369633064,14.619155520609656,11.314899012265784,27.094746258075496,160.3284899857238,15.947608483503902,40.498890564328725,3
2020-06-09,55.167469907887984,165.16335011295254,65.11475848816741,22.19597272531889,10.289226554797883,73.99463737983301,218.7772266660254,0.33200744851609515,65.32090252815962,4
2020-06-10,94.84587458903692,25.77397349468904,62.09285674784312,1.0956664387504478,1.701127709784822,4.840062256614237,135.1129119728666,3.5424653949048994,31.72492687278643,2
2020-06-11,95.0294566141342,67.02377085182837,35.23749466096544,15.05230389171565,10.977456030851997,39.14043049539042,158.12676187267618,1.397003656576618,43.74348542414768,3
2020-06-12,80.36620261121377,148.70165125832156,84.144755308476,25.131562131506524,7.599581579307893,56.22683935093616,241.85596478821665,0.5368424592226827,67.02843203996032,4
2020-06-13,13.543465508161246,32.15197920966164,47.12871673981645,2.8088038673719504,12.142705617671538,17.7550000931287,62.73152926212538,0.4085266047770146,20.921778505968586,1
2020-06-14,125.2953743383857,163.59340482381245,97.91049380151546,24.55478646915826,7.774526957530934,118.15853731090075,308.36323438661,0.7612417670836022,89.54785395021726,5
2020-06-15,48.11700974576038,166.42683559154838,63.41421382957368,46.35553144292137,4.805982469007335,25.09168375075371,214.9814643440137,0.28739126302993506,59.035209471594136,4
2020-06-16,27.977776559978132,101.49354675216723,12.626474156450271,5.2696609053902606,1.89930550456753,15.642375605191866,99.13355347578194,0.2729711035137589,27.48485658062421,1
2020-06-17,6.116271233214587,1.277174343366716,67.6177562075434,38.22203640377522,6.298368891777915,24.424184866427566,87.31669364110302,2.6859038048759643,23.992631991017564,1
